frame,time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
645,13.437500,-1.387437,-5.445270,-0.156897,-5.444121,1.081079,-5.441886,2.303895,-5.441837,3.529543,-5.441376
646,13.458333,-1.335759,-5.437747,-0.105289,-5.436551,1.142149,-5.432758,2.365011,-5.432699,3.590562,-5.432226
647,13.479167,-1.286263,-5.430197,-0.055877,-5.428960,1.200935,-5.423487,2.423843,-5.423417,3.649291,-5.422936
648,13.500000,-1.239032,-5.422678,-0.008744,-5.421405,1.257339,-5.414142,2.480292,-5.414061,3.705632,-5.413575
649,13.520833,-1.194141,-5.415245,0.036036,-5.413942,1.311270,-5.404794,2.534267,-5.404702,3.759494,-5.404214
650,13.541667,-1.151662,-5.407955,0.078390,-5.406628,1.362640,-5.395513,2.585680,-5.395409,3.810790,-5.394924
651,13.562500,-1.111662,-5.400860,0.118252,-5.399516,1.411369,-5.386368,2.634450,-5.386253,3.859439,-5.385773
652,13.583333,-1.074202,-5.394013,0.155561,-5.392659,1.457381,-5.377428,2.680503,-5.377301,3.905367,-5.376829
653,13.604167,-1.039339,-5.387465,0.190261,-5.386106,1.500607,-5.368757,2.723768,-5.368618,3.948503,-5.368158
654,13.625000,-1.007125,-5.381263,0.222300,-5.379906,1.540982,-5.360419,2.764180,-5.360269,3.988783,-5.359823
655,13.645833,-0.977607,-5.375452,0.251632,-5.374103,1.578448,-5.352476,2.801682,-5.352314,4.026149,-5.351886
656,13.666667,-0.950826,-5.370073,0.278215,-5.368739,1.612951,-5.344984,2.836220,-5.344810,4.060549,-5.344403
657,13.687500,-0.926820,-5.365166,0.302013,-5.363853,1.644443,-5.337997,2.867745,-5.337813,4.091933,-5.337429
658,13.708333,-0.905621,-5.360764,0.322993,-5.359478,1.672883,-5.331566,2.896216,-5.331371,4.120261,-5.331013
659,13.729167,-0.887257,-5.356900,0.341128,-5.355647,1.698232,-5.325736,2.921595,-5.325531,4.145494,-5.325201
660,13.750000,-0.871751,-5.353600,0.356396,-5.352384,1.720458,-5.320548,2.943850,-5.320333,4.167601,-5.320034
661,13.770833,-0.859121,-5.350886,0.368779,-5.349714,1.739535,-5.316038,2.962953,-5.315815,4.186556,-5.315547
662,13.791667,-0.849380,-5.348778,0.378264,-5.347654,1.755440,-5.312238,2.978884,-5.312007,4.202335,-5.311773
663,13.812500,-0.842538,-5.347289,0.384842,-5.346218,1.768156,-5.309174,2.991623,-5.308935,4.214923,-5.308736
664,13.833333,-0.838599,-5.346429,0.388508,-5.345415,1.777672,-5.306865,3.001160,-5.306620,4.224308,-5.306457
665,13.854167,-0.837564,-5.346202,0.389264,-5.345249,1.783979,-5.305328,3.007487,-5.305076,4.230481,-5.304950
666,13.875000,-0.839427,-5.346610,0.387114,-5.345721,1.787075,-5.304571,3.010602,-5.304315,4.233441,-5.304226
667,13.895833,-0.844181,-5.347647,0.382068,-5.346825,1.786963,-5.304599,3.010505,-5.304338,4.233191,-5.304288
668,13.916667,-0.851811,-5.349305,0.374139,-5.348552,1.783648,-5.305409,3.007205,-5.305145,4.229736,-5.305132
669,13.937500,-0.862300,-5.351571,0.363346,-5.350889,1.777143,-5.306994,3.000712,-5.306729,4.223090,-5.306753
670,13.958333,-0.875626,-5.354427,0.349711,-5.353817,1.767463,-5.309341,2.991044,-5.309075,4.213267,-5.309136
671,13.979167,-0.891761,-5.357852,0.333262,-5.357314,1.754631,-5.312433,2.978220,-5.312166,4.200290,-5.312264
672,14.000000,-0.910675,-5.361819,0.314030,-5.361355,1.738671,-5.316244,2.962267,-5.315978,4.184185,-5.316111
673,14.020833,-0.932332,-5.366300,0.292052,-5.365908,1.719613,-5.320747,2.943214,-5.320483,4.164981,-5.320650
674,14.041667,-0.956693,-5.371260,0.267367,-5.370940,1.697494,-5.325907,2.921098,-5.325646,4.142715,-5.325846
675,14.062500,-0.983711,-5.376663,0.240021,-5.376415,1.672352,-5.331687,2.895957,-5.331430,4.117426,-5.331660
676,14.083333,-1.013340,-5.382471,0.210064,-5.382291,1.644232,-5.338045,2.867837,-5.337792,4.089160,-5.338051
677,14.104167,-1.045524,-5.388639,0.177549,-5.388527,1.613185,-5.344933,2.836787,-5.344686,4.057965,-5.344971
678,14.125000,-1.080206,-5.395124,0.142535,-5.395075,1.579264,-5.352301,2.802861,-5.352060,4.023897,-5.352370
679,14.145833,-1.117325,-5.401878,0.105085,-5.401890,1.542529,-5.360095,2.766119,-5.359862,3.987016,-5.360194
680,14.166667,-1.156812,-5.408852,0.065266,-5.408921,1.503044,-5.368260,2.726626,-5.368035,3.947386,-5.368386
681,14.187500,-1.198597,-5.415995,0.023150,-5.416118,1.460878,-5.376736,2.684450,-5.376519,3.905076,-5.376886
682,14.208333,-1.242603,-5.423257,-0.021186,-5.423429,1.416106,-5.385462,2.639665,-5.385254,3.860160,-5.385634
683,14.229167,-1.288752,-5.430585,-0.067663,-5.430801,1.368806,-5.394374,2.592351,-5.394177,3.812719,-5.394567
684,14.250000,-1.336959,-5.437926,-0.116195,-5.438181,1.319063,-5.403409,2.542592,-5.403222,3.762837,-5.403620
685,14.270833,-1.387136,-5.445228,-0.166693,-5.445517,1.266966,-5.412503,2.490476,-5.412326,3.710602,-5.412728
686,14.291667,-1.439190,-5.452438,-0.219065,-5.452755,1.212608,-5.421589,2.436098,-5.421423,3.656109,-5.421826
687,14.312500,-1.493025,-5.459506,-0.273214,-5.459846,1.156088,-5.430603,2.379556,-5.430449,3.599457,-5.430850
688,14.333333,-1.548541,-5.466381,-0.329038,-5.466737,1.097510,-5.439481,2.320954,-5.439338,3.540748,-5.439734
689,14.354167,-1.605634,-5.473014,-0.386435,-5.473382,1.036980,-5.448159,2.260398,-5.448028,3.480092,-5.448416
690,14.375000,-1.664198,-5.479359,-0.445295,-5.479732,0.974610,-5.456577,2.198002,-5.456457,3.417599,-5.456833
691,14.395833,-1.724120,-5.485372,-0.505507,-5.485743,0.910518,-5.464674,2.133880,-5.464566,3.353388,-5.464928
692,14.416667,-1.785289,-5.491011,-0.566958,-5.491375,0.844824,-5.472394,2.068155,-5.472298,3.287578,-5.472643
693,14.437500,-1.847587,-5.496236,-0.629531,-5.496587,0.777650,-5.479683,2.000949,-5.479598,3.220293,-5.479923
694,14.458333,-1.910896,-5.501012,-0.693106,-5.501344,0.709126,-5.486490,1.932391,-5.486416,3.151662,-5.486719
695,14.479167,-1.975095,-5.505307,-0.757561,-5.505615,0.639382,-5.492769,1.862612,-5.492705,3.081816,-5.492984
696,14.500000,-2.040236,-5.509101,-0.822595,-5.509360,0.568552,-5.498476,1.791745,-5.498422,3.010888,-5.498675
697,14.520833,-2.106077,-5.512361,-0.888202,-5.512567,0.496772,-5.503574,1.719926,-5.503529,2.939016,-5.503753
698,14.541667,-2.172432,-5.515060,-0.954315,-5.515217,0.424181,-5.508027,1.647296,-5.507991,2.866338,-5.508185
699,14.562500,-2.239173,-5.517184,-1.020804,-5.517295,0.350920,-5.511808,1.573994,-5.511780,2.792995,-5.511942
700,14.583333,-2.306170,-5.518719,-1.087544,-5.518789,0.277131,-5.514892,1.500164,-5.514871,2.719131,-5.515000
701,14.604167,-2.373295,-5.519659,-1.154403,-5.519692,0.202958,-5.517261,1.425948,-5.517247,2.644888,-5.517342
702,14.625000,-2.440418,-5.519999,-1.221255,-5.520000,0.128545,-5.518901,1.351491,-5.518893,2.570411,-5.518953
703,14.645833,-2.507410,-5.519741,-1.287970,-5.519715,0.054038,-5.519806,1.276939,-5.519803,2.495846,-5.519828
704,14.666667,-2.574143,-5.518890,-1.354420,-5.518842,-0.020419,-5.519972,1.202437,-5.519973,2.421337,-5.519963
705,14.687500,-2.640488,-5.517457,-1.420478,-5.517393,-0.094682,-5.519404,1.128128,-5.519408,2.347029,-5.519362
706,14.708333,-2.706320,-5.515457,-1.486018,-5.515381,-0.168607,-5.518110,1.054157,-5.518116,2.273065,-5.518035
707,14.729167,-2.771512,-5.512906,-1.550917,-5.512824,-0.242050,-5.516103,0.980667,-5.516111,2.199589,-5.515996
708,14.750000,-2.835944,-5.509829,-1.615051,-5.509746,-0.314871,-5.513405,0.907798,-5.513413,2.126742,-5.513264
709,14.770833,-2.899492,-5.506251,-1.678300,-5.506173,-0.386932,-5.510039,0.835691,-5.510046,2.054662,-5.509865
710,14.791667,-2.962039,-5.502201,-1.740546,-5.502133,-0.458094,-5.506034,0.764481,-5.506040,1.983487,-5.505827
711,14.812500,-3.023469,-5.497714,-1.801674,-5.497662,-0.528224,-5.501425,0.694303,-5.501429,1.913350,-5.501186
712,14.833333,-3.083670,-5.492826,-1.861572,-5.492794,-0.597192,-5.496250,0.625288,-5.496250,1.844383,-5.495980
713,14.854167,-3.142531,-5.487576,-1.920131,-5.487568,-0.664867,-5.490551,0.557565,-5.490547,1.776714,-5.490251
714,14.875000,-3.199946,-5.482004,-1.977246,-5.482027,-0.731128,-5.484374,0.491257,-5.484365,1.710467,-5.484045
715,14.895833,-3.255812,-5.476156,-2.032813,-5.476213,-0.795852,-5.477768,0.426486,-5.477753,1.645762,-5.477412
716,14.916667,-3.310032,-5.470077,-2.086735,-5.470171,-0.858923,-5.470786,0.363368,-5.470765,1.582716,-5.470404
717,14.937500,-3.362509,-5.463812,-2.138918,-5.463949,-0.920230,-5.463483,0.302016,-5.463454,1.521441,-5.463077
718,14.958333,-3.413536,-5.457362,-2.196110,-5.456704,-0.974436,-5.456599,0.244528,-5.456139,1.462044,-5.455487
719,14.979167,-3.469893,-5.449826,-2.248595,-5.449663,-1.029157,-5.449244,0.188991,-5.448644,1.411598,-5.448662
720,15.000000,-3.524204,-5.442152,-2.302983,-5.441969,-1.083516,-5.441532,0.140767,-5.441794,1.363557,-5.441840
721,15.020833,-3.576376,-5.434399,-2.355230,-5.434196,-1.135728,-5.433742,0.094662,-5.434947,1.317633,-5.435021
722,15.041667,-3.626323,-5.426626,-2.405249,-5.426402,-1.185707,-5.425934,0.050750,-5.428153,1.273901,-5.428259
723,15.062500,-3.673962,-5.418891,-2.452957,-5.418647,-1.233371,-5.418167,0.009104,-5.421464,1.232433,-5.421603
724,15.083333,-3.719218,-5.411252,-2.498279,-5.410987,-1.278642,-5.410498,-0.030210,-5.414929,1.193294,-5.415102
725,15.104167,-3.762018,-5.403766,-2.541142,-5.403481,-1.321451,-5.402984,-0.067131,-5.408597,1.156547,-5.408806
726,15.125000,-3.802295,-5.396488,-2.581480,-5.396182,-1.361728,-5.395681,-0.101601,-5.402514,1.122247,-5.402759
727,15.145833,-3.839988,-5.389471,-2.619230,-5.389146,-1.399414,-5.388643,-0.133569,-5.396725,1.090447,-5.397006
728,15.166667,-3.875041,-5.382768,-2.654335,-5.382424,-1.434451,-5.381921,-0.162986,-5.391271,1.061193,-5.391590
729,15.187500,-3.907400,-5.376426,-2.686745,-5.376064,-1.466787,-5.375563,-0.189810,-5.386193,1.034530,-5.386548
730,15.208333,-3.937020,-5.370492,-2.716412,-5.370113,-1.496377,-5.369617,-0.214002,-5.381526,1.010494,-5.381918
731,15.229167,-3.963859,-5.365007,-2.743294,-5.364613,-1.523177,-5.364125,-0.235529,-5.377304,0.989120,-5.377733
732,15.250000,-3.987879,-5.360013,-2.767354,-5.359603,-1.547153,-5.359125,-0.254362,-5.373557,0.970435,-5.374021
733,15.270833,-4.009050,-5.355543,-2.788561,-5.355120,-1.568271,-5.354653,-0.270476,-5.370311,0.954465,-5.370810
734,15.291667,-4.027342,-5.351629,-2.806886,-5.351194,-1.586504,-5.350742,-0.283851,-5.367589,0.941229,-5.368121
735,15.312500,-4.042735,-5.348299,-2.822308,-5.347853,-1.601830,-5.347417,-0.294472,-5.365410,0.930743,-5.365973
736,15.333333,-4.055209,-5.345576,-2.834808,-5.345120,-1.614232,-5.344703,-0.302327,-5.363788,0.923017,-5.364381
737,15.354167,-4.064753,-5.343477,-2.844373,-5.343014,-1.623695,-5.342616,-0.307411,-5.362733,0.918057,-5.363354
738,15.375000,-4.071356,-5.342018,-2.850995,-5.341548,-1.630212,-5.341172,-0.309720,-5.362253,0.915866,-5.362899
739,15.395833,-4.075016,-5.341206,-2.854670,-5.340732,-1.633780,-5.340379,-0.309257,-5.362349,0.916442,-5.363019
740,15.416667,-4.075732,-5.341047,-2.855397,-5.340571,-1.634397,-5.340242,-0.306028,-5.363020,0.919777,-5.363710
741,15.437500,-4.073510,-5.341540,-2.853182,-5.341063,-1.632070,-5.340759,-0.300045,-5.364260,0.925862,-5.364968
742,15.458333,-4.068359,-5.342681,-2.848035,-5.342204,-1.626809,-5.341927,-0.291322,-5.366058,0.934679,-5.366781
743,15.479167,-4.060294,-5.344459,-2.839969,-5.343985,-1.618627,-5.343735,-0.279879,-5.368400,0.946211,-5.369136
744,15.500000,-4.049332,-5.346862,-2.829004,-5.346392,-1.607544,-5.346169,-0.265740,-5.371269,0.960433,-5.372014
745,15.520833,-4.035497,-5.349869,-2.815161,-5.349406,-1.593582,-5.349211,-0.248933,-5.374642,0.977316,-5.375394
746,15.541667,-4.018816,-5.353459,-2.798469,-5.353003,-1.576769,-5.352836,-0.229489,-5.378495,0.996828,-5.379250
747,15.562500,-3.999321,-5.357605,-2.778959,-5.357158,-1.557137,-5.357019,-0.207447,-5.382799,1.018933,-5.383553
748,15.583333,-3.977049,-5.362275,-2.756668,-5.361838,-1.534723,-5.361727,-0.182846,-5.387521,1.043589,-5.388272
749,15.604167,-3.952040,-5.367435,-2.731637,-5.367010,-1.509568,-5.366926,-0.155733,-5.392627,1.070751,-5.393373
750,15.625000,-3.924340,-5.373047,-2.703912,-5.372636,-1.481718,-5.372578,-0.126157,-5.398080,1.100368,-5.398816
751,15.645833,-3.893999,-5.379070,-2.673541,-5.378673,-1.451223,-5.378642,-0.094171,-5.403839,1.132388,-5.404564
752,15.666667,-3.861072,-5.385460,-2.640581,-5.385078,-1.418137,-5.385072,-0.059834,-5.409863,1.166752,-5.410573
753,15.687500,-3.825618,-5.392170,-2.605090,-5.391805,-1.382521,-5.391822,-0.023208,-5.416109,1.203397,-5.416801
754,15.708333,-3.787699,-5.399151,-2.567132,-5.398804,-1.344437,-5.398844,0.015640,-5.422529,1.242257,-5.423201
755,15.729167,-3.747385,-5.406354,-2.526774,-5.406025,-1.303955,-5.406085,0.056639,-5.429079,1.283261,-5.429728
756,15.750000,-3.704747,-5.413725,-2.484090,-5.413416,-1.261147,-5.413495,0.099715,-5.435711,1.326334,-5.436335
757,15.770833,-3.659864,-5.421213,-2.439157,-5.420923,-1.216090,-5.421019,0.144789,-5.442378,1.371397,-5.442975
758,15.791667,-3.612815,-5.428762,-2.392055,-5.428492,-1.168866,-5.428604,0.191777,-5.449031,1.418368,-5.449598
759,15.812500,-3.563687,-5.436319,-2.342871,-5.436069,-1.119562,-5.436194,0.240594,-5.455622,1.467159,-5.456159
760,15.833333,-3.512570,-5.443830,-2.291695,-5.443600,-1.068266,-5.443736,0.291149,-5.462106,1.517680,-5.462611
761,15.854167,-3.459558,-5.451240,-2.238620,-5.451030,-1.015074,-5.451176,0.343347,-5.468435,1.569837,-5.468907
762,15.875000,-3.404749,-5.458498,-2.183746,-5.458308,-0.960084,-5.458461,0.397091,-5.474566,1.623534,-5.475003
763,15.895833,-3.348244,-5.465552,-2.127173,-5.465382,-0.903398,-5.465539,0.452281,-5.480454,1.678668,-5.480856
764,15.916667,-3.290149,-5.472352,-2.069008,-5.472201,-0.845122,-5.472360,0.508811,-5.486059,1.735136,-5.486425
765,15.937500,-3.230574,-5.478850,-2.009360,-5.478718,-0.785366,-5.478877,0.566577,-5.491341,1.792831,-5.491671
766,15.958333,-3.169631,-5.485001,-1.948341,-5.484886,-0.724242,-5.485043,0.625467,-5.496264,1.851644,-5.496558
767,15.979167,-3.107434,-5.490762,-1.886067,-5.490664,-0.661866,-5.490817,0.685370,-5.500794,1.911463,-5.501052
768,16.000000,-3.044104,-5.496094,-1.822657,-5.496011,-0.598357,-5.496157,0.746171,-5.504901,1.972174,-5.505123
769,16.020833,-2.979760,-5.500959,-1.758232,-5.500891,-0.533836,-5.501028,0.807754,-5.508555,2.033659,-5.508744
770,16.041667,-2.914526,-5.505325,-1.692915,-5.505271,-0.468428,-5.505396,0.870001,-5.511735,2.095803,-5.511890
771,16.062500,-2.848528,-5.509163,-1.626832,-5.509121,-0.402257,-5.509234,0.932792,-5.514418,2.158484,-5.514541
772,16.083333,-2.781892,-5.512448,-1.560110,-5.512417,-0.335451,-5.512514,0.996007,-5.516589,2.221583,-5.516682
773,16.104167,-2.714747,-5.515159,-1.492878,-5.515137,-0.268140,-5.515218,1.059524,-5.518234,2.284978,-5.518298
774,16.125000,-2.647223,-5.517279,-1.425265,-5.517265,-0.200453,-5.517328,1.123221,-5.519345,2.348548,-5.519382
775,16.145833,-2.579450,-5.518797,-1.357403,-5.518789,-0.132520,-5.518832,1.186976,-5.519916,2.412170,-5.519929
776,16.166667,-2.511560,-5.519705,-1.289422,-5.519702,-0.064474,-5.519724,1.250666,-5.519947,2.475723,-5.519937
777,16.187500,-2.443682,-5.520000,-1.221454,-5.520000,0.003555,-5.519999,1.314170,-5.519441,2.539084,-5.519411
778,16.208333,-2.375948,-5.519683,-1.153629,-5.519685,0.071435,-5.519661,1.377365,-5.518405,2.602134,-5.518357
779,16.229167,-2.308488,-5.518762,-1.086078,-5.518763,0.139036,-5.518715,1.440133,-5.516849,2.664751,-5.516787
780,16.250000,-2.241430,-5.517245,-1.018930,-5.517245,0.206230,-5.517172,1.502353,-5.514790,2.726818,-5.514716
781,16.270833,-2.174904,-5.515149,-0.952314,-5.515145,0.272886,-5.515047,1.563910,-5.512245,2.788216,-5.512162
782,16.291667,-2.109035,-5.512493,-0.886354,-5.512484,0.338880,-5.512360,1.624686,-5.509236,2.848832,-5.509147
783,16.312500,-2.043947,-5.509300,-0.821178,-5.509285,0.404086,-5.509135,1.684569,-5.505789,2.908552,-5.505696
784,16.333333,-1.979764,-5.505598,-0.756905,-5.505574,0.468382,-5.505399,1.743448,-5.501932,2.967265,-5.501839
785,16.354167,-1.916603,-5.501416,-0.693657,-5.501383,0.531649,-5.501183,1.801214,-5.497697,3.024864,-5.497607
786,16.375000,-1.854584,-5.496790,-0.631551,-5.496746,0.593768,-5.496522,1.857762,-5.493118,3.081243,-5.493033
787,16.395833,-1.793818,-5.491757,-0.570701,-5.491701,0.654626,-5.491453,1.912989,-5.488230,3.136299,-5.488154
788,16.416667,-1.734417,-5.486357,-0.511217,-5.486288,0.714112,-5.486017,1.966797,-5.483074,3.189935,-5.483008
789,16.437500,-1.676489,-5.480632,-0.453206,-5.480549,0.772119,-5.480256,2.019088,-5.477688,3.242055,-5.477636
790,16.458333,-1.620136,-5.474629,-0.396773,-5.474531,0.828544,-5.474217,2.069772,-5.472114,3.292566,-5.472078
791,16.479167,-1.565458,-5.468392,-0.342017,-5.468279,0.883286,-5.467945,2.118760,-5.466397,3.341382,-5.466379
792,16.500000,-1.512550,-5.461972,-0.289033,-5.461842,0.936251,-5.461490,2.165967,-5.460578,3.388417,-5.460582
793,16.520833,-1.461505,-5.455416,-0.237914,-5.455269,0.987346,-5.454901,2.211313,-5.454704,3.433591,-5.454730
794,16.541667,-1.412409,-5.448775,-0.188747,-5.448611,1.036484,-5.448228,2.254721,-5.448817,3.476829,-5.448868
795,16.562500,-1.365344,-5.442099,-0.141613,-5.441917,1.079068,-5.442178,2.300636,-5.442310,3.518058,-5.443041
796,16.583333,-1.320390,-5.435439,-0.098321,-5.435501,1.120494,-5.436054,2.340164,-5.436476,3.562290,-5.436529
797,16.604167,-1.277844,-5.428879,-0.060186,-5.429635,1.160366,-5.429936,2.380139,-5.430358,3.604355,-5.430087
798,16.625000,-1.241811,-5.423129,-0.021305,-5.423448,1.197178,-5.424094,2.420008,-5.424037,3.644183,-5.423763
799,16.645833,-1.208070,-5.417581,0.012275,-5.417937,1.234707,-5.417944,2.457582,-5.417878,3.681712,-5.417603
800,16.666667,-1.176674,-5.412278,0.043514,-5.412669,1.269883,-5.412004,2.492800,-5.411928,3.716883,-5.411653
801,16.687500,-1.147670,-5.407257,0.072366,-5.407684,1.302649,-5.406315,2.525608,-5.406231,3.749642,-5.405957
802,16.708333,-1.121103,-5.402554,0.098786,-5.403017,1.332958,-5.400920,2.555957,-5.400827,3.779938,-5.400556
803,16.729167,-1.097010,-5.398205,0.122737,-5.398702,1.360762,-5.395859,2.583801,-5.395756,3.807727,-5.395489
804,16.750000,-1.075426,-5.394240,0.144184,-5.394771,1.386022,-5.391166,2.609099,-5.391054,3.832969,-5.390793
805,16.770833,-1.056382,-5.390687,0.163097,-5.391250,1.408702,-5.386877,2.631817,-5.386756,3.855627,-5.386502
806,16.791667,-1.039902,-5.387572,0.179450,-5.388166,1.428771,-5.383022,2.651921,-5.382892,3.875670,-5.382646
807,16.812500,-1.026010,-5.384917,0.193222,-5.385539,1.446201,-5.379628,2.669386,-5.379489,3.893071,-5.379252
808,16.833333,-1.014721,-5.382738,0.204397,-5.383389,1.460969,-5.376718,2.684188,-5.376571,3.907807,-5.376345
809,16.854167,-1.006048,-5.381053,0.212962,-5.381728,1.473058,-5.374313,2.696309,-5.374159,3.919861,-5.373944
810,16.875000,-1.000001,-5.379872,0.218908,-5.380569,1.482454,-5.372430,2.705735,-5.372269,3.929219,-5.372066
811,16.895833,-0.996582,-5.379201,0.222232,-5.379920,1.489148,-5.371081,2.712458,-5.370913,3.935871,-5.370724
812,16.916667,-0.995793,-5.379046,0.222933,-5.379782,1.493134,-5.370275,2.716472,-5.370101,3.939813,-5.369926
813,16.937500,-0.997628,-5.379407,0.221015,-5.380158,1.494413,-5.370016,2.717776,-5.369836,3.941044,-5.369676
814,16.958333,-1.002080,-5.380278,0.216489,-5.381042,1.492986,-5.370305,2.716374,-5.370120,3.939567,-5.369975
815,16.979167,-1.009136,-5.381654,0.209365,-5.382427,1.488863,-5.371139,2.712274,-5.370950,3.935391,-5.370821
816,17.000000,-1.018779,-5.383523,0.199661,-5.384302,1.482056,-5.372510,2.705488,-5.372319,3.928529,-5.372205
817,17.020833,-1.030988,-5.385871,0.187398,-5.386654,1.472580,-5.374409,2.696032,-5.374214,3.918995,-5.374117
818,17.041667,-1.045738,-5.388680,0.172601,-5.389462,1.460457,-5.376819,2.683927,-5.376623,3.906812,-5.376542
819,17.062500,-1.063001,-5.391928,0.155299,-5.392708,1.445712,-5.379723,2.669197,-5.379526,3.892003,-5.379462
820,17.083333,-1.082742,-5.395591,0.135526,-5.396366,1.428373,-5.383099,2.651873,-5.382901,3.874600,-5.382853
821,17.104167,-1.104924,-5.399643,0.113320,-5.400408,1.408474,-5.386921,2.631987,-5.386724,3.854634,-5.386691
822,17.125000,-1.129506,-5.404052,0.088721,-5.404806,1.386053,-5.391161,2.609576,-5.390965,3.832143,-5.390948
823,17.145833,-1.156442,-5.408787,0.061775,-5.409527,1.361151,-5.395787,2.584683,-5.395593,3.807170,-5.395591
824,17.166667,-1.185682,-5.413813,0.032533,-5.414536,1.333815,-5.400766,2.557353,-5.400575,3.779761,-5.400588
825,17.187500,-1.217173,-5.419093,0.001049,-5.419797,1.304094,-5.406061,2.527637,-5.405873,3.749965,-5.405900
826,17.208333,-1.250856,-5.424589,-0.032621,-5.425270,1.272043,-5.411633,2.495589,-5.411450,3.717838,-5.411489
827,17.229167,-1.286670,-5.430261,-0.068414,-5.430918,1.237721,-5.417442,2.461268,-5.417264,3.683438,-5.417315
828,17.250000,-1.324550,-5.436067,-0.106265,-5.436697,1.201189,-5.423446,2.424736,-5.423273,3.646827,-5.423335
829,17.270833,-1.364424,-5.441966,-0.146103,-5.442568,1.162516,-5.429600,2.386060,-5.429433,3.608073,-5.429506
830,17.291667,-1.406221,-5.447914,-0.187856,-5.448487,1.121771,-5.435861,2.345310,-5.435701,3.567247,-5.435783
831,17.312500,-1.449863,-5.453871,-0.231447,-5.454412,1.079029,-5.442184,2.302562,-5.442031,3.524423,-5.442120
832,17.333333,-1.495269,-5.459792,-0.276794,-5.460300,1.034369,-5.448522,2.257894,-5.448377,3.479680,-5.448473
833,17.354167,-1.542355,-5.465635,-0.323814,-5.466110,0.987874,-5.454831,2.211388,-5.454694,3.433101,-5.454795
834,17.375000,-1.591033,-5.471360,-0.372418,-5.471800,0.939629,-5.461065,2.163131,-5.460936,3.384772,-5.461042
835,17.395833,-1.641212,-5.476924,-0.422517,-5.477330,0.889724,-5.467181,2.113212,-5.467061,3.334783,-5.467169
836,17.416667,-1.692798,-5.482290,-0.474015,-5.482660,0.838252,-5.473134,2.061724,-5.473023,3.283226,-5.473132
837,17.437500,-1.745693,-5.487418,-0.526817,-5.487754,0.785310,-5.478883,2.008764,-5.478780,3.230199,-5.478890
838,17.458333,-1.799799,-5.492274,-0.580821,-5.492575,0.730996,-5.484387,1.954431,-5.484293,3.175802,-5.484401
839,17.479167,-1.855012,-5.496824,-0.635927,-5.497090,0.675415,-5.489607,1.898828,-5.489523,3.120136,-5.489628
840,17.500000,-1.911227,-5.501036,-0.692029,-5.501268,0.618670,-5.494508,1.842060,-5.494432,3.063308,-5.494534
841,17.520833,-1.968338,-5.504881,-0.749020,-5.505081,0.560870,-5.499055,1.784235,-5.498989,3.005425,-5.499085
842,17.541667,-2.026236,-5.508334,-0.806792,-5.508502,0.502125,-5.503217,1.725463,-5.503160,2.946598,-5.503250
843,17.562500,-2.084809,-5.511371,-0.865234,-5.511510,0.442546,-5.506967,1.665857,-5.506918,2.886938,-5.507000
844,17.583333,-2.143947,-5.513973,-0.924234,-5.514083,0.382249,-5.510279,1.605529,-5.510238,2.826561,-5.510311
845,17.604167,-2.203534,-5.516124,-0.983680,-5.516208,0.321348,-5.513131,1.544597,-5.513098,2.765581,-5.513162
846,17.625000,-2.263458,-5.517809,-1.043458,-5.517869,0.259960,-5.515505,1.483177,-5.515480,2.704116,-5.515533
847,17.645833,-2.323604,-5.519021,-1.103452,-5.519058,0.198203,-5.517388,1.421386,-5.517369,2.642284,-5.517411
848,17.666667,-2.383856,-5.519752,-1.163549,-5.519769,0.136196,-5.518767,1.359343,-5.518754,2.580203,-5.518784
849,17.687500,-2.444099,-5.520000,-1.223634,-5.520000,0.074057,-5.519635,1.297168,-5.519629,2.517993,-5.519645
850,17.708333,-2.504219,-5.519766,-1.283591,-5.519752,0.011906,-5.519991,1.234980,-5.519990,2.455772,-5.519992
851,17.729167,-2.564100,-5.519056,-1.343306,-5.519029,-0.050138,-5.519833,1.172896,-5.519837,2.393660,-5.519825
852,17.750000,-2.623630,-5.517877,-1.402667,-5.517841,-0.111957,-5.519167,1.111037,-5.519174,2.331776,-5.519148
853,17.770833,-2.682695,-5.516241,-1.461561,-5.516198,-0.173434,-5.518000,1.049520,-5.518011,2.270237,-5.517970
854,17.791667,-2.741184,-5.514163,-1.519878,-5.514117,-0.234452,-5.516344,0.988461,-5.516358,2.209159,-5.516302
855,17.812500,-2.798988,-5.511662,-1.577506,-5.511615,-0.294895,-5.514216,0.927976,-5.514231,2.148659,-5.514161
856,17.833333,-2.855998,-5.508758,-1.634341,-5.508713,-0.354649,-5.511633,0.868179,-5.511649,2.088850,-5.511564
857,17.854167,-2.912109,-5.505476,-1.690275,-5.505436,-0.413604,-5.508617,0.809181,-5.508634,2.029844,-5.508534
858,17.875000,-2.967218,-5.501843,-1.745206,-5.501810,-0.471649,-5.505195,0.751092,-5.505211,1.971750,-5.505097
859,17.895833,-3.021224,-5.497887,-1.799033,-5.497865,-0.528677,-5.501393,0.694020,-5.501409,1.914677,-5.501280
860,17.916667,-3.074028,-5.493642,-1.851659,-5.493633,-0.584584,-5.497244,0.638068,-5.497257,1.858728,-5.497115
861,17.937500,-3.125535,-5.489140,-1.902988,-5.489146,-0.639268,-5.492779,0.583340,-5.492790,1.804005,-5.492635
